Name,Geographical_zone,Country,Sector,Industry
EVERGRANDE REAL ESTATE GROUP,ASIA/PACIFIC,CHINA,Real Estate,Real Estate Management & Devel
HENDERSON LAND DEVELOPMENT,ASIA/PACIFIC,HONG KONG,Real Estate,Real Estate Management & Devel
SM PRIME HOLDINGS INC,ASIA/PACIFIC,PHILIPPINES,Real Estate,Real Estate Management & Devel
JONES LANG LASALLE INC,NORTH AMERICA,UNITED STATES,Real Estate,Real Estate Management & Devel
Aroundtown SA,EUROPE,LUXEMBOURG,Real Estate,Real Estate Management & Devel
CAPITALAND LTD,ASIA/PACIFIC,SINGAPORE,Real Estate,Real Estate Management & Devel
SWISS PRIME SITE-REG,EUROPE,SWITZERLAND,Real Estate,Real Estate Management & Devel
SINO LAND CO,ASIA/PACIFIC,HONG KONG,Real Estate,Real Estate Management & Devel
AYALA LAND INC,ASIA/PACIFIC,PHILIPPINES,Real Estate,Real Estate Management & Devel
SWIRE PACIFIC LTD-A,ASIA/PACIFIC,HONG KONG,Real Estate,Real Estate Management & Devel
WHEELOCK & CO LTD,ASIA/PACIFIC,HONG KONG,Real Estate,Real Estate Management & Devel
Lend Lease Group,ASIA/PACIFIC,AUSTRALIA,Real Estate,Real Estate Management & Devel
HANG LUNG PROPERTIES LTD,ASIA/PACIFIC,HONG KONG,Real Estate,Real Estate Management & Devel
SWIRE PROPERTIES LTD,ASIA/PACIFIC,HONG KONG,Real Estate,Real Estate Management & Devel
EMAAR PROPERTIES PJSC,MIDDLE EAST,UNITED ARAB EMIRATES,Real Estate,Real Estate Management & Devel
Longfor Group Holdings Ltd,ASIA/PACIFIC,CHINA,Real Estate,Real Estate Management & Devel
WHARF HOLDINGS LTD,ASIA/PACIFIC,HONG KONG,Real Estate,Real Estate Management & Devel
HYSAN DEVELOPMENT CO,ASIA/PACIFIC,HONG KONG,Real Estate,Real Estate Management & Devel
NEPI ROCKCASTLE PLC,EUROPE,ROMANIA,Real Estate,Real Estate Management & Devel
CENTRAL PATTANA PUB CO LTD,ASIA/PACIFIC,THAILAND,Real Estate,Real Estate Management & Devel
BR MALLS PARTICIPACOES SA,LATIN AMERICA,BRAZIL,Real Estate,Real Estate Management & Devel
FIRST CAPITAL REALTY INC,NORTH AMERICA,CANADA,Real Estate,Real Estate Management & Devel
SHIMAO PROPERTY HOLDINGS LTD,ASIA/PACIFIC,HONG KONG,Real Estate,Real Estate Management & Devel
KERRY PROPERTIES LTD,ASIA/PACIFIC,HONG KONG,Real Estate,Real Estate Management & Devel
Ezdan Holding Group,MIDDLE EAST,QATAR,Real Estate,Real Estate Management & Devel
HANG LUNG GROUP LTD,ASIA/PACIFIC,HONG KONG,Real Estate,Real Estate Management & Devel
CITY DEVELOPMENTS LTD,ASIA/PACIFIC,SINGAPORE,Real Estate,Real Estate Management & Devel
FRANSHION PROPERTIES,ASIA/PACIFIC,HONG KONG,Real Estate,Real Estate Management & Devel
UOL GROUP LTD,ASIA/PACIFIC,SINGAPORE,Real Estate,Real Estate Management & Devel
AZRIELI GROUP,MIDDLE EAST,ISRAEL,Real Estate,Real Estate Management & Devel
CIFI HOLDINGS GROUP CO LTD,ASIA/PACIFIC,CHINA,Real Estate,Real Estate Management & Devel
AGILE PROPERTY HOLDINGS LTD,ASIA/PACIFIC,CHINA,Real Estate,Real Estate Management & Devel
BARWA REAL ESTATE CO,MIDDLE EAST,QATAR,Real Estate,Real Estate Management & Devel
LOGAN PROPERTY HOLDINGS CO L,ASIA/PACIFIC,CHINA,Real Estate,Real Estate Management & Devel
ALDAR PROPERTIES PJSC,MIDDLE EAST,UNITED ARAB EMIRATES,Real Estate,Real Estate Management & Devel
GUANGZHOU R&F PROPERTIES - H,ASIA/PACIFIC,CHINA,Real Estate,Real Estate Management & Devel
MULTIPLAN EMPREENDIMENTOS,LATIN AMERICA,BRAZIL,Real Estate,Real Estate Management & Devel
FUTURE LAND DEVELOPMENT HOLD,ASIA/PACIFIC,CHINA,Real Estate,Real Estate Management & Devel
Yuexiu Property Company Ltd,ASIA/PACIFIC,HONG KONG,Real Estate,Real Estate Management & Devel
SINO-OCEAN LAND HOLDINGS,ASIA/PACIFIC,CHINA,Real Estate,Real Estate Management & Devel
SHANGHAI LUJIAZUI FIN&TRAD-B,ASIA/PACIFIC,CHINA,Real Estate,Real Estate Management & Devel
KWG Group Holdings Ltd,ASIA/PACIFIC,CHINA,Real Estate,Real Estate Management & Devel
HIGHWEALTH CONSTRUCTION CORP,ASIA/PACIFIC,TAIWAN,Real Estate,Real Estate Management & Devel
SHENZHEN INVESTMENT LTD,ASIA/PACIFIC,HONG KONG,Real Estate,Real Estate Management & Devel
MEGAWORLD CORP,ASIA/PACIFIC,PHILIPPINES,Real Estate,Real Estate Management & Devel
LAND & HOUSES PUB CO LTD,ASIA/PACIFIC,THAILAND,Real Estate,Real Estate Management & Devel
ROBINSONS LAND CO,ASIA/PACIFIC,PHILIPPINES,Real Estate,Real Estate Management & Devel
EMAAR MALLS GROUP PJSC,MIDDLE EAST,UNITED ARAB EMIRATES,Real Estate,Real Estate Management & Devel
SHUI ON LAND LTD,ASIA/PACIFIC,CHINA,Real Estate,Real Estate Management & Devel
SP SETIA BHD,ASIA/PACIFIC,MALAYSIA,Real Estate,Real Estate Management & Devel
RUENTEX DEVELOPMENT CO LTD,ASIA/PACIFIC,TAIWAN,Real Estate,Real Estate Management & Devel
YUZHOU PROPERTIES CO,ASIA/PACIFIC,CHINA,Real Estate,Real Estate Management & Devel
SOHO CHINA LTD,ASIA/PACIFIC,CHINA,Real Estate,Real Estate Management & Devel
EMAAR DEVELOPMENT PJSC,MIDDLE EAST,UNITED ARAB EMIRATES,Real Estate,Real Estate Management & Devel
KAISA GROUP HOLDINGS LTD,ASIA/PACIFIC,CHINA,Real Estate,Real Estate Management & Devel
SIME DARBY PROPERTY BHD,ASIA/PACIFIC,MALAYSIA,Real Estate,Real Estate Management & Devel
PAKUWON JATI TBK PT,ASIA/PACIFIC,INDONESIA,Real Estate,Real Estate Management & Devel
BUMI SERPONG DAMAI PT,ASIA/PACIFIC,INDONESIA,Real Estate,Real Estate Management & Devel
GREENTOWN CHINA HOLDINGS,ASIA/PACIFIC,CHINA,Real Estate,Real Estate Management & Devel
DAMAC PROPERTIES DUBAI CO,MIDDLE EAST,UNITED ARAB EMIRATES,Real Estate,Real Estate Management & Devel
IOI PROPERTIES GROUP BHD,ASIA/PACIFIC,MALAYSIA,Real Estate,Real Estate Management & Devel
CHINA VANKE CO LTD -A,ASIA/PACIFIC,CHINA,Real Estate,Real Estate Management & Devel
JIAYUAN INTERNATIONAL GROUP,ASIA/PACIFIC,HONG KONG,Real Estate,Real Estate Management & Devel
POLY REAL ESTATE GROUP CO -A,ASIA/PACIFIC,CHINA,Real Estate,Real Estate Management & Devel
CHINA MERCHANTS SHEKOU IND-A,ASIA/PACIFIC,CHINA,Real Estate,Real Estate Management & Devel
CHINA FORTUNE LAND DEVELOP-A,ASIA/PACIFIC,CHINA,Real Estate,Real Estate Management & Devel
FUTURE LAND HOLDINGS CO -A,ASIA/PACIFIC,CHINA,Real Estate,Real Estate Management & Devel
FOUNDER TECHNOLOGY GR,ASIA/PACIFIC,CHINA,Real Estate,Real Estate Management & Devel
GEMDALE CORP-A,ASIA/PACIFIC,CHINA,Real Estate,Real Estate Management & Devel
RISESUN REAL ESTATE DEVEL-A,ASIA/PACIFIC,CHINA,Real Estate,Real Estate Management & Devel
XINHU ZHONGBAO CO LTD-A,ASIA/PACIFIC,CHINA,Real Estate,Real Estate Management & Devel
JINKE PROPERTIES GROUP CO -A,ASIA/PACIFIC,CHINA,Real Estate,Real Estate Management & Devel
YOUNGOR GROUP CO-A,ASIA/PACIFIC,CHINA,Real Estate,Real Estate Management & Devel
ZHEJIANG CHINA COMMODITIES-A,ASIA/PACIFIC,CHINA,Real Estate,Real Estate Management & Devel
FINANCIAL STREET HOLDINGS-A,ASIA/PACIFIC,CHINA,Real Estate,Real Estate Management & Devel
Aveo Group,ASIA/PACIFIC,AUSTRALIA,Real Estate,Real Estate Management & Devel
LSR GROUP OJSC-GDR REGS,EUROPE,RUSSIA,Real Estate,Real Estate Management & Devel
DASSAULT SYSTEMES SA,EUROPE,FRANCE,Information Technology,Software
MICRO FOCUS,EUROPE,UNITED KINGDOM,Information Technology,Software
SAGE GROUP PLC/THE,EUROPE,UNITED KINGDOM,Information Technology,Software
SAP AG,EUROPE,GERMANY,Information Technology,Software
MICROSOFT CORP,NORTH AMERICA,UNITED STATES,Information Technology,Software
ORACLE CORP,NORTH AMERICA,UNITED STATES,Information Technology,Software
ADOBE SYSTEMS INC,NORTH AMERICA,UNITED STATES,Information Technology,Software
SALESFORCE.COM INC,NORTH AMERICA,UNITED STATES,Information Technology,Software
INTUIT INC,NORTH AMERICA,UNITED STATES,Information Technology,Software
SYMANTEC CORP,NORTH AMERICA,UNITED STATES,Information Technology,Software
AUTODESK INC,NORTH AMERICA,UNITED STATES,Information Technology,Software
ALTAIR ENGINEERING INC - A,NORTH AMERICA,UNITED STATES,Information Technology,Software
CITRIX SYSTEMS INC,NORTH AMERICA,UNITED STATES,Information Technology,Software
RED HAT INC,NORTH AMERICA,UNITED STATES,Information Technology,Software
CA Inc,NORTH AMERICA,UNITED STATES,Information Technology,Software
TERADATA CORP,NORTH AMERICA,UNITED STATES,Information Technology,Software
BMC SOFTWARE INC,NORTH AMERICA,UNITED STATES,Information Technology,Software
WORKDAY INC-CLASS A,NORTH AMERICA,UNITED STATES,Information Technology,Software
CHECK POINT SOFTWARE TECH,MIDDLE EAST,ISRAEL,Information Technology,Software
CADENCE DESIGN SYS INC,NORTH AMERICA,UNITED STATES,Information Technology,Software
SYNOPSYS INC,NORTH AMERICA,UNITED STATES,Information Technology,Software
TREND MICRO INC,ASIA/PACIFIC,JAPAN,Information Technology,Software
ORACLE CORP JAPAN,ASIA/PACIFIC,JAPAN,Information Technology,Software
SERVICENOW INC,NORTH AMERICA,UNITED STATES,Information Technology,Software
PALO ALTO NETWORKS INC,NORTH AMERICA,UNITED STATES,Information Technology,Software
SPLUNK INC,NORTH AMERICA,UNITED STATES,Information Technology,Software
CONSTELLATION SOFTWARE INC,NORTH AMERICA,CANADA,Information Technology,Software
ANSYS INC,NORTH AMERICA,UNITED STATES,Information Technology,Software
VMWARE INC-CLASS A,NORTH AMERICA,UNITED STATES,Information Technology,Software
SS&C TECHNOLOGIE,NORTH AMERICA,UNITED STATES,Information Technology,Software
FORTINET INC,NORTH AMERICA,UNITED STATES,Information Technology,Software
OPEN TEXT CORP,NORTH AMERICA,CANADA,Information Technology,Software
PTC Inc,NORTH AMERICA,UNITED STATES,Information Technology,Software
TABLEAU SOFTWARE INC-CL A,NORTH AMERICA,UNITED STATES,Information Technology,Software
TEMENOS GROUP AG-REG,EUROPE,SWITZERLAND,Information Technology,Software
CDK GLOBAL INC,NORTH AMERICA,UNITED STATES,Information Technology,Software
NICE SYSTEMS LTD,MIDDLE EAST,ISRAEL,Information Technology,Software
Blackberry Ltd,NORTH AMERICA,CANADA,Information Technology,Software
KINGDEE INTERNATIONAL SFTWR,ASIA/PACIFIC,CHINA,Information Technology,Software
KINGSOFT CORP LTD,ASIA/PACIFIC,CHINA,Information Technology,Software
IFLYTEK CO LTD - A,ASIA/PACIFIC,CHINA,Information Technology,Software
YONYOU SOFTWARE CO LTD-A,ASIA/PACIFIC,CHINA,Information Technology,Software
AISINO CO LTD-A,ASIA/PACIFIC,CHINA,Information Technology,Software
HUNDSUN TECHNOLOGIES INC-A,ASIA/PACIFIC,CHINA,Information Technology,Software
360 Security Technology Inc,ASIA/PACIFIC,CHINA,Information Technology,Software
BEIJING SHIJI INFORMATION -A,ASIA/PACIFIC,CHINA,Information Technology,Software
SHANGHAI 2345 NETWORK HOLD-A,ASIA/PACIFIC,CHINA,Information Technology,Software
XERO LTD,ASIA/PACIFIC,NEW ZEALAND,Information Technology,Software
ALTIUM LTD,ASIA/PACIFIC,AUSTRALIA,Information Technology,Software
WISETECH GLOBAL LTD,ASIA/PACIFIC,AUSTRALIA,Information Technology,Software
TECHNOLOGY ONE LTD,ASIA/PACIFIC,AUSTRALIA,Information Technology,Software
Iress Ltd,ASIA/PACIFIC,AUSTRALIA,Information Technology,Software
MYOB GROUP LTD,ASIA/PACIFIC,AUSTRALIA,Information Technology,Software
BRAVURA SOLUTIONS LTD,ASIA/PACIFIC,AUSTRALIA,Information Technology,Software
CAP GEMINI,EUROPE,FRANCE,Information Technology,IT Services
AtoS,EUROPE,FRANCE,Information Technology,IT Services
AMADEUS IT HOLDING SA-A SHS,EUROPE,SPAIN,Information Technology,IT Services
INDRA SISTEMAS SA,EUROPE,SPAIN,Information Technology,IT Services
Wirecard AG,EUROPE,GERMANY,Information Technology,IT Services
VISA INC-CLASS A SHARES,NORTH AMERICA,UNITED STATES,Information Technology,IT Services
INTL BUSINESS MACHINES CORP,NORTH AMERICA,UNITED STATES,Information Technology,IT Services
Accenture Plc,EUROPE,IRELAND,Information Technology,IT Services
AUTOMATIC DATA PROCESSING,NORTH AMERICA,UNITED STATES,Information Technology,IT Services
Fidelity National Information,NORTH AMERICA,UNITED STATES,Information Technology,IT Services
